raw_asym,latent_asym,kind
0.5536149898827617,-5.4860363,signal
0.32236865308964996,-2.1024666,signal
-0.6234163341436205,32.624516,signal
0.48858413612079976,-17.197502,signal
0.5089243049747522,-9.30382,signal
0.19768279748705941,5.2992573,signal
0.7582655264481335,-8.0942745,signal
-0.03237530380631564,-3.0713735,signal
0.453485355267361,-2.6474152,signal
-0.246742686394576,10.482513,signal
0.8247340702244371,-12.158271,signal
-0.560688073779811,9.913154,signal
0.2161976227417186,-6.0757732,signal
0.8038687613400994,-0.4746487,signal
-0.06351336578863416,0.5882387,signal
-0.4543208082038779,14.285965,signal
-0.7037915246343186,23.765553,signal
-0.05185441742103248,15.435099,signal
